party,target,period,n,median_d1,q25,q75,replicate
PH,P3,24,2,-0.9594306611154115,-0.9872685684486271,-0.9315927537821959,1
PPD,P1,17,6,-0.609820419067165,-0.686250524618082,-0.5875786671474094,1
PPD,P2,20,7,-0.6158184831165348,-0.6629082676594733,-0.5820305478952764,1
PPD,P3,24,7,-0.6549194776106381,-0.7118709107925455,-0.6088709612707036,1
PR,P1,17,6,-0.35189967395668864,-0.46892518757707435,-0.23258610178131695,1
PR,P2,20,6,-0.28153592417189044,-0.46613324113934895,-0.12695735426767002,1
PR,P3,24,6,-0.1877175911254919,-0.4430000377196541,0.01388097575052643,1
PREP,P3,24,1,0.8828389286817596,0.8828389286817596,0.8828389286817596,1
PRI,P1,17,1,-0.7250385555166198,-0.7250385555166198,-0.7250385555166198,1
PRI,P2,20,1,-0.7122095298424145,-0.7122095298424145,-0.7122095298424145,1
PRI,P3,24,1,-0.6951041622768075,-0.6951041622768075,-0.6951041622768075,1
PRO,P2,20,1,-0.8450800728001522,-0.8450800728001522,-0.8450800728001522,1
PRO,P3,24,1,-0.8792030359622169,-0.8792030359622169,-0.8792030359622169,1
PS,P1,17,18,-0.6488371574752405,-0.7022047767669076,-0.6061798034259626,1
PS,P2,20,18,-0.6518329701609629,-0.6980321713078312,-0.6014562719700888,1
PS,P3,24,18,-0.6661988444625175,-0.6917674050079877,-0.593543441822475,1
RD,P1,17,8,-0.7382632096933633,-0.7495705934020002,-0.7294075461852791,1
RD,P2,20,10,-0.7654427488518241,-0.7799984636799091,-0.7460638813088545,1
RD,P3,24,10,-0.7774441428560788,-0.8053314033922632,-0.7444578361907668,1
RN,P1,17,34,0.6712190514990821,0.594598299707234,0.7136846797226699,1
RN,P2,20,36,0.6327789337817458,0.5886708885886429,0.6961780465194178,1
RN,P3,24,33,0.5756610924281711,0.48817593002158566,0.6697082223618265,1
UDI,P1,17,30,0.705841225866058,0.6469765723004196,0.7763988249062032,1
UDI,P2,20,31,0.6804442560091045,0.6102150527032254,0.7974809428250231,1
UDI,P3,24,30,0.6988194539189918,0.568081739806015,0.7968187297531351,1
COMUNES,P1,17,2,-0.8767764253949637,-0.8870679896317932,-0.8664848611581343,2
COMUNES,P2,20,1,-0.8830991512523904,-0.8830991512523904,-0.8830991512523904,2
COMUNES,P3,24,1,-0.8640852810974127,-0.8640852810974127,-0.8640852810974127,2
DC,P1,17,15,-0.18098092222845036,-0.3081289007011346,-0.09974452668497799,2
DC,P2,20,14,-0.1622707164630653,-0.26785203613616443,-0.01626660904735914,2
DC,P3,24,14,-0.1374719890078747,-0.2373380708568461,0.08731306580723427,2
EVOP,P1,17,6,0.6772190457447618,0.6120922536124441,0.7090000403273745,2
EVOP,P2,20,6,0.6251570174919804,0.5970898147472676,0.6659988612668727,2
EVOP,P3,24,6,0.5902887930923277,0.5396649447531433,0.5943604695623941,2
FRVS,P1,17,1,-0.7255623052611374,-0.7255623052611374,-0.7255623052611374,2
FRVS,P2,20,1,-0.6776377018320286,-0.6776377018320286,-0.6776377018320286,2
FRVS,P3,24,1,-0.6137382305932171,-0.6137382305932171,-0.6137382305932171,2
IND,P1,17,13,-0.5960283970323221,-0.8216222692828078,-0.19763596060904626,2
IND,P2,20,11,-0.5591798635187887,-0.6628509381784413,-0.10058305548132604,2
IND,P3,24,11,-0.7218869609334566,-0.799720705556916,-0.004569364796248983,2
LIBERAL,P1,17,2,-0.6917117923416534,-0.7072422583336785,-0.6761813263496281,2
LIBERAL,P2,20,2,-0.6378811053922153,-0.6619747293584914,-0.6137874814259392,2
LIBERAL,P3,24,2,-0.5661068561262981,-0.6016180240582428,-0.5305956881943534,2
PC,P1,17,8,-0.8518509171240588,-0.8583709596385658,-0.837613425836311,2
PC,P2,20,8,-0.8664586820786502,-0.8744509576512154,-0.8397408022492057,2
PC,P3,24,8,-0.8763221943797112,-0.8976497320535606,-0.8662920262298892,2
PCS,P2,20,2,-0.8248658863312344,-0.8261213414641124,-0.8236104311983562,2
PCS,P3,24,1,-0.8448776995274876,-0.8448776995274876,-0.8448776995274876,2
PEV,P1,17,1,-0.9375343999722605,-0.9375343999722605,-0.9375343999722605,2
PEV,P2,20,1,-0.9269408620735955,-0.9269408620735955,-0.9269408620735955,2
PEV,P3,24,1,-0.912816144875376,-0.912816144875376,-0.912816144875376,2
PH,P1,17,3,-0.9045004763317979,-0.9293783044274601,-0.8839884669401419,2
PH,P2,20,2,-0.9030706823299901,-0.9147999594041855,-0.8913414052557947,2
PH,P3,24,2,-0.928513636183121,-0.9422072764284728,-0.9148199959377692,2
PPD,P1,17,6,-0.627536631606036,-0.6842850047135601,-0.6020502238730902,2
PPD,P2,20,7,-0.5935432230847837,-0.6771412382671494,-0.5847358073249144,2
PPD,P3,24,7,-0.6788086790759651,-0.6984631499997407,-0.6063981505892511,2
PR,P1,17,6,-0.3704782642733429,-0.4813057368393264,-0.24647117089620754,2
PR,P2,20,6,-0.3087416261334758,-0.48139573208616415,-0.15068854751954638,2
PR,P3,24,6,-0.22258822998221167,-0.4853536043800554,-0.0229783830173316,2
PREP,P3,24,1,0.9186444801319656,0.9186444801319656,0.9186444801319656,2
PRI,P1,17,1,-0.7383113376124296,-0.7383113376124296,-0.7383113376124296,2
PRI,P2,20,1,-0.732179423577387,-0.732179423577387,-0.732179423577387,2
PRI,P3,24,1,-0.7240035381973281,-0.7240035381973281,-0.7240035381973281,2
PRO,P2,20,1,-0.8413356433680542,-0.8413356433680542,-0.8413356433680542,2
PRO,P3,24,1,-0.867620142148382,-0.867620142148382,-0.867620142148382,2
PS,P1,17,18,-0.6586137256574345,-0.6864478807142981,-0.6223201358792079,2
PS,P2,20,18,-0.6556511337189321,-0.6883267226895791,-0.6277540763727331,2
PS,P3,24,18,-0.64573675178706,-0.6696836464140377,-0.6341676781878611,2
RD,P1,17,8,-0.7602910974311798,-0.7837698015261503,-0.7496917203404282,2
RD,P2,20,10,-0.7704658217617402,-0.7994939872157503,-0.7641188643709877,2
RD,P3,24,10,-0.7914912697519971,-0.7984000637364024,-0.7564581444833747,2
RN,P1,17,34,0.6719320872853849,0.6065639755967216,0.7287706497647075,2
RN,P2,20,36,0.6283029447177106,0.5747979575694069,0.6854484977517327,2
RN,P3,24,33,0.5779602903779569,0.480563235575295,0.6462742575715936,2
UDI,P1,17,30,0.7096687589961959,0.6446587336821369,0.785108414805959,2
UDI,P2,20,31,0.6781742256856721,0.6142361377565004,0.8089909379873849,2
UDI,P3,24,30,0.6722279598468424,0.5434738220993804,0.8005173077134579,2
COMUNES,P1,17,2,-0.9348471809002703,-0.940483839402501,-0.9292105223980395,3
COMUNES,P2,20,1,-0.903902666480092,-0.903902666480092,-0.903902666480092,3
COMUNES,P3,24,1,-0.8776744032591366,-0.8776744032591366,-0.8776744032591366,3
DC,P1,17,15,-0.17692464420684892,-0.2985265332443453,-0.08304010778739118,3
DC,P2,20,14,-0.1607467617189504,-0.2550392239761631,-0.005551182354343643,3
DC,P3,24,14,-0.1177287775720037,-0.2083062439311751,0.09250360472659139,3
EVOP,P1,17,6,0.6868337293533341,0.6418669235804315,0.7349354296467635,3
EVOP,P2,20,6,0.6673233609179967,0.6221506858764504,0.7127355913876415,3
EVOP,P3,24,6,0.6432411094232631,0.5484306314250343,0.6842569600099888,3
FRVS,P1,17,1,-0.723471999719063,-0.723471999719063,-0.723471999719063,3
FRVS,P2,20,1,-0.6829722661375184,-0.6829722661375184,-0.6829722661375184,3
FRVS,P3,24,1,-0.628972621362125,-0.628972621362125,-0.628972621362125,3
IND,P1,17,13,-0.5892094313453526,-0.8389079963372988,-0.17012634270306065,3
IND,P2,20,11,-0.5515490632196198,-0.6712592290446415,-0.08142469727098106,3
IND,P3,24,11,-0.7005919792407035,-0.7980590082189205,0.021750770348256968,3
LIBERAL,P1,17,2,-0.7082294397207844,-0.717794813511003,-0.6986640659305658,3
LIBERAL,P2,20,2,-0.6600445454899261,-0.6777305080681006,-0.6423585829117515,3
LIBERAL,P3,24,2,-0.5957980198487811,-0.6243114341442298,-0.5672846055533323,3
PC,P1,17,8,-0.855959643227796,-0.8668564166352474,-0.8496898299333981,3
PC,P2,20,8,-0.8684310366857659,-0.874631271768996,-0.8521963260553126,3
PC,P3,24,8,-0.8704569539595146,-0.8974197551183652,-0.8498175156602137,3
PCS,P2,20,2,-0.8410778251885489,-0.845723156004555,-0.8364324943725427,3
PCS,P3,24,1,-0.7998922226855769,-0.7998922226855769,-0.7998922226855769,3
PEV,P1,17,1,-0.935955818520549,-0.935955818520549,-0.935955818520549,3
PEV,P2,20,1,-0.9218469467489723,-0.9218469467489723,-0.9218469467489723,3
PEV,P3,24,1,-0.9030351177202022,-0.9030351177202022,-0.9030351177202022,3
PH,P1,17,3,-0.9426085660996195,-0.9550604606313244,-0.9306530872831174,3
PH,P2,20,2,-0.9174152847707114,-0.918771260864685,-0.9160593086767379,3
PH,P3,24,2,-0.8997648814208374,-0.9045712564125674,-0.8949585064291076,3
PPD,P1,17,6,-0.6170176720993066,-0.6930960128923094,-0.5869689603856547,3
PPD,P2,20,7,-0.6219987909777599,-0.6688604955418944,-0.5874505485346199,3
PPD,P3,24,7,-0.6532391691261159,-0.6682302270104648,-0.6435412721809575,3
PR,P1,17,6,-0.3628843065067006,-0.4794946267524173,-0.24559674995817565,3
PR,P2,20,6,-0.2945423261231692,-0.46952293003402806,-0.1384556061595667,3
PR,P3,24,6,-0.20402167343651345,-0.45846406547654084,0.007237971130328249,3
PREP,P3,24,1,0.9532141608643728,0.9532141608643728,0.9532141608643728,3
PRI,P1,17,1,-0.7276890565457277,-0.7276890565457277,-0.7276890565457277,3
PRI,P2,20,1,-0.7124176252855532,-0.7124176252855532,-0.7124176252855532,3
PRI,P3,24,1,-0.6920557169386534,-0.6920557169386534,-0.6920557169386534,3
PRO,P2,20,1,-0.8568278039270194,-0.8568278039270194,-0.8568278039270194,3
PRO,P3,24,1,-0.8807208807133117,-0.8807208807133117,-0.8807208807133117,3
PS,P1,17,18,-0.64438066193628,-0.6799213263991807,-0.621435691717513,3
PS,P2,20,18,-0.650502875943151,-0.6734824333903016,-0.6054884548693744,3
PS,P3,24,18,-0.6355792123894057,-0.6658753223337117,-0.5805611306288674,3
RD,P1,17,8,-0.7804698667417787,-0.7870749393411003,-0.757374325768444,3
RD,P2,20,10,-0.7742259727291911,-0.7989424295730692,-0.7613950726642551,3
RD,P3,24,10,-0.7622647978896152,-0.7745224578280804,-0.7358663163551604,3
RN,P1,17,34,0.6726588502468269,0.6237648587829328,0.7283118591032083,3
RN,P2,20,36,0.6494346519568668,0.6173380166600557,0.7219395007516132,3
RN,P3,24,33,0.6060837814799837,0.5556819408512812,0.7157981259218901,3
UDI,P1,17,30,0.7466771364217395,0.6564257993483513,0.7941672048779782,3
UDI,P2,20,31,0.7238699650660659,0.6433621884207055,0.8098870045805688,3
UDI,P3,24,30,0.6860493899462281,0.6125877572549466,0.8121536191806327,3
COMUNES,P1,17,2,-0.9019522801554508,-0.911501275613546,-0.8924032846973556,4
COMUNES,P2,20,1,-0.8988597240573006,-0.8988597240573006,-0.8988597240573006,4
COMUNES,P3,24,1,-0.8692723280381793,-0.8692723280381793,-0.8692723280381793,4
DC,P1,17,15,-0.17245158870781835,-0.2929417149191462,-0.08785430866416866,4
DC,P2,20,14,-0.1509657774548847,-0.24582222340799037,-0.008719099970346304,4
DC,P3,24,14,-0.12544324638121818,-0.21893225396786598,0.05827093714621984,4
EVOP,P1,17,6,0.6927213924911297,0.6461097022102537,0.7274599448842969,4
EVOP,P2,20,6,0.664321201510166,0.6271196862816184,0.7175577646957205,4
EVOP,P3,24,6,0.6370081805468439,0.5683248161231537,0.6534914777463992,4
FRVS,P1,17,1,-0.7113319325443588,-0.7113319325443588,-0.7113319325443588,4
FRVS,P2,20,1,-0.6889782586399191,-0.6889782586399191,-0.6889782586399191,4
FRVS,P3,24,1,-0.6591733601006665,-0.6591733601006665,-0.6591733601006665,4
IND,P1,17,13,-0.5808434051834271,-0.8313610593471189,-0.17883114873218242,4
IND,P2,20,11,-0.5663889304479451,-0.6885994294394071,-0.08733306553213899,4
IND,P3,24,11,-0.7553335401927921,-0.8706605932046645,0.015476876734434278,4
LIBERAL,P1,17,2,-0.7028708982224031,-0.723507363214063,-0.6822344332307433,4
LIBERAL,P2,20,2,-0.667992214080235,-0.6874309496032646,-0.6485534785572056,4
LIBERAL,P3,24,2,-0.6214873018906779,-0.6393290647888674,-0.6036455389924883,4
PC,P1,17,8,-0.859369867382509,-0.867657155348132,-0.8531467278413556,4
PC,P2,20,8,-0.8798182120646637,-0.8867682642332253,-0.8575240598577979,4
PC,P3,24,8,-0.8805513397347597,-0.9098374792898977,-0.8637225584806868,4
PCS,P2,20,2,-0.8285288895831925,-0.837017676329693,-0.8200401028366919,4
PCS,P3,24,1,-0.8348553799830718,-0.8348553799830718,-0.8348553799830718,4
PEV,P1,17,1,-0.917530914661901,-0.917530914661901,-0.917530914661901,4
PEV,P2,20,1,-0.9456182608898019,-0.9456182608898019,-0.9456182608898019,4
PEV,P3,24,1,-0.9830680558603354,-0.9830680558603354,-0.9830680558603354,4
PH,P1,17,3,-0.9584302580439876,-0.9721167355679263,-0.9461598165167072,4
PH,P2,20,2,-0.9559882479096058,-0.9603945951995958,-0.9515819006196159,4
PH,P3,24,2,-0.9690928231001381,-0.9875545944616352,-0.950631051738641,4
PPD,P1,17,6,-0.6127799156946009,-0.7028044170616701,-0.587521979447356,4
PPD,P2,20,7,-0.6078618499180574,-0.6937387775092749,-0.5909742290362772,4
PPD,P3,24,7,-0.6827713200377177,-0.7228614800400872,-0.6395381258487349,4
PR,P1,17,6,-0.36426953779332294,-0.48079326596430005,-0.24328533040811895,4
PR,P2,20,6,-0.30799159803700615,-0.491496237889614,-0.1383200073562474,4
PR,P3,24,6,-0.22293825211101437,-0.5007588206645794,0.001633756712914049,4
PREP,P3,24,1,0.9003255131749691,0.9003255131749691,0.9003255131749691,4
PRI,P1,17,1,-0.7489163633373637,-0.7489163633373637,-0.7489163633373637,4
PRI,P2,20,1,-0.7372472809042283,-0.7372472809042283,-0.7372472809042283,4
PRI,P3,24,1,-0.7216885043267142,-0.7216885043267142,-0.7216885043267142,4
PRO,P2,20,1,-0.8888868030422811,-0.8888868030422811,-0.8888868030422811,4
PRO,P3,24,1,-0.9332531762861482,-0.9332531762861482,-0.9332531762861482,4
PS,P1,17,18,-0.6640230197797863,-0.6928866904105521,-0.6323811389460812,4
PS,P2,20,18,-0.666935310596239,-0.6920252533310001,-0.6270775735403549,4
PS,P3,24,18,-0.6674404811655459,-0.709191815486038,-0.6155386484062368,4
RD,P1,17,8,-0.7506581948150917,-0.7800867169051213,-0.7352150562525571,4
RD,P2,20,10,-0.7890705090646866,-0.8071016989007681,-0.764937877480173,4
RD,P3,24,10,-0.8025752382969049,-0.8445386120393683,-0.7802651536989709,4
RN,P1,17,34,0.6950187689814051,0.6086131222290845,0.7373097636387149,4
RN,P2,20,36,0.6498096759550347,0.6105737196756565,0.7310112294274088,4
RN,P3,24,33,0.6017629368571552,0.5151800544395285,0.7031442927358379,4
UDI,P1,17,30,0.7029154030374547,0.6336926079912256,0.765178468459637,4
UDI,P2,20,31,0.6963771293843098,0.6124230002659767,0.795102907865896,4
UDI,P3,24,30,0.7127507981619015,0.5502373799381348,0.8043111622695893,4
COMUNES,P1,17,2,-0.9023873832542529,-0.9232614995267264,-0.8815132669817795,5
COMUNES,P2,20,1,-0.9146234906566153,-0.9146234906566153,-0.9146234906566153,5
COMUNES,P3,24,1,-0.8752739904665032,-0.8752739904665032,-0.8752739904665032,5
DC,P1,17,15,-0.18972418767476737,-0.2967734603218292,-0.08356373708005756,5
DC,P2,20,14,-0.1757245630716014,-0.25576875527658316,-0.022382788795850712,5
DC,P3,24,14,-0.14354855567170194,-0.22507248094477506,0.054719114578394006,5
EVOP,P1,17,6,0.6860125832223107,0.5977075778581534,0.7355062889415471,5
EVOP,P2,20,6,0.640328070701774,0.5884888098977761,0.6768505330866843,5
EVOP,P3,24,6,0.5670067488261392,0.4976517991972283,0.6482402694235876,5
FRVS,P1,17,1,-0.6940797214361967,-0.6940797214361967,-0.6940797214361967,5
FRVS,P2,20,1,-0.6665681952612786,-0.6665681952612786,-0.6665681952612786,5
FRVS,P3,24,1,-0.629886160361386,-0.629886160361386,-0.629886160361386,5
IND,P1,17,13,-0.5943128528578182,-0.8264185237751326,-0.177724516809951,5
IND,P2,20,11,-0.572017525997724,-0.6691955046722918,-0.10040686659045535,5
IND,P3,24,11,-0.7591643896951494,-0.8137938884102811,-0.003995188039090807,5
LIBERAL,P1,17,2,-0.6834007576635096,-0.6982335848629624,-0.6685679304640568,5
LIBERAL,P2,20,2,-0.6377426987755888,-0.6482833318880056,-0.6272020656631718,5
LIBERAL,P3,24,2,-0.5768652869250284,-0.581682994588064,-0.5720475792619928,5
PC,P1,17,8,-0.8415296506929107,-0.8486022481551656,-0.8330342688631529,5
PC,P2,20,8,-0.8438990420296473,-0.8602256135740852,-0.839615589816636,5
PC,P3,24,8,-0.8540724456050959,-0.8680815411392796,-0.8478915287042454,5
PCS,P2,20,2,-0.8060701529733452,-0.8083612720524271,-0.8037790338942633,5
PCS,P3,24,1,-0.7730415382199253,-0.7730415382199253,-0.7730415382199253,5
PEV,P1,17,1,-0.9031827699126991,-0.9031827699126991,-0.9031827699126991,5
PEV,P2,20,1,-0.9199141740120287,-0.9199141740120287,-0.9199141740120287,5
PEV,P3,24,1,-0.9422227128111339,-0.9422227128111339,-0.9422227128111339,5
PH,P1,17,3,-0.9176230419402421,-0.9279118620572395,-0.9149987148664148,5
PH,P2,20,2,-0.9285145052601775,-0.9432130261103403,-0.9138159844100148,5
PH,P3,24,2,-0.9465355591185278,-0.9790825563863563,-0.9139885618506993,5
PPD,P1,17,6,-0.6071420973358073,-0.6841765176131304,-0.5862035487313696,5
PPD,P2,20,7,-0.6000573030711417,-0.6707878680240882,-0.5861000168828236,5
PPD,P3,24,7,-0.6762380434134548,-0.700795835844704,-0.6257780398549491,5
PR,P1,17,6,-0.3574126560586745,-0.471575671618635,-0.23668067982143023,5
PR,P2,20,6,-0.2998147513425752,-0.49024838808803095,-0.14383370723902572,5
PR,P3,24,6,-0.21902611791352286,-0.5129224086122074,-0.020037743795820122,5
PREP,P3,24,1,0.8478698196720047,0.8478698196720047,0.8478698196720047,5
PRI,P1,17,1,-0.7186196324620127,-0.7186196324620127,-0.7186196324620127,5
PRI,P2,20,1,-0.7073889302264371,-0.7073889302264371,-0.7073889302264371,5
PRI,P3,24,1,-0.6924146605790034,-0.6924146605790034,-0.6924146605790034,5
PRO,P2,20,1,-0.8758497507914667,-0.8758497507914667,-0.8758497507914667,5
PRO,P3,24,1,-0.9191382206236497,-0.9191382206236497,-0.9191382206236497,5
PS,P1,17,18,-0.6309635436109645,-0.6625481540568283,-0.6042774779064717,5
PS,P2,20,18,-0.6296531530794169,-0.6764766700119925,-0.6041681665081456,5
PS,P3,24,18,-0.6265730322370213,-0.6825312636913567,-0.5895235836068912,5
RD,P1,17,8,-0.7690858071968811,-0.7819089689189394,-0.7433039715278441,5
RD,P2,20,10,-0.7591952528580315,-0.7909015054528694,-0.7509355502847922,5
RD,P3,24,10,-0.768333885008385,-0.774475127500655,-0.7573882569897492,5
RN,P1,17,34,0.674466891324796,0.6054594261001978,0.7140061851082273,5
RN,P2,20,36,0.6196460773181063,0.5710608066065141,0.6829531017318818,5
RN,P3,24,33,0.5511101717938334,0.4652776292849913,0.6516910209783257,5
UDI,P1,17,30,0.6976982939202898,0.6173311845839476,0.7455896745219165,5
UDI,P2,20,31,0.6605926134352937,0.5835062604118116,0.7607481400234775,5
UDI,P3,24,30,0.6536564930311639,0.5076477070118556,0.7872114927760747,5
COMUNES,P1,17,2,-0.9086764892386809,-0.9319430708978101,-0.8854099075795516,6
COMUNES,P2,20,1,-0.9467655255067318,-0.9467655255067318,-0.9467655255067318,6
COMUNES,P3,24,1,-0.9355066894397889,-0.9355066894397889,-0.9355066894397889,6
DC,P1,17,15,-0.19336709551809184,-0.31087787674232203,-0.0975696962719392,6
DC,P2,20,14,-0.17832691257139288,-0.26547558385942,-0.02174025396100211,6
DC,P3,24,14,-0.14814262548786838,-0.24478207754221523,0.08506143396183015,6
EVOP,P1,17,6,0.6606997009173349,0.6043618524158072,0.6903695686699469,6
EVOP,P2,20,6,0.6547315329232956,0.5842872477625451,0.7020136245763353,6
EVOP,P3,24,6,0.639633587825795,0.5142020428468848,0.7058567747265826,6
FRVS,P1,17,1,-0.746493066521842,-0.746493066521842,-0.746493066521842,6
FRVS,P2,20,1,-0.6842747296609591,-0.6842747296609591,-0.6842747296609591,6
FRVS,P3,24,1,-0.6013169471797815,-0.6013169471797815,-0.6013169471797815,6
IND,P1,17,13,-0.6049036458481087,-0.821384532258248,-0.1752738171816005,6
IND,P2,20,11,-0.5650824051901658,-0.6669949543684927,-0.09271790811817973,6
IND,P3,24,11,-0.7138977130072065,-0.7940736117727225,0.01123174749232797,6
LIBERAL,P1,17,2,-0.703457892578587,-0.7110567664570265,-0.6958590187001477,6
LIBERAL,P2,20,2,-0.6502012714418623,-0.6674022839603897,-0.6330002589233349,6
LIBERAL,P3,24,2,-0.579192443259563,-0.6091963072982081,-0.549188579220918,6
PC,P1,17,8,-0.8384338246014851,-0.8587566943638967,-0.8271001792341522,6
PC,P2,20,8,-0.8513883223414048,-0.8691631198080603,-0.8454270355363652,6
PC,P3,24,8,-0.856997939402912,-0.8854168879112098,-0.8498129929566071,6
PCS,P2,20,2,-0.8277234666456337,-0.8335285255614764,-0.8219184077297911,6
PCS,P3,24,1,-0.7482221664599653,-0.7482221664599653,-0.7482221664599653,6
PEV,P1,17,1,-0.9336762350528708,-0.9336762350528708,-0.9336762350528708,6
PEV,P2,20,1,-0.9372002348149588,-0.9372002348149588,-0.9372002348149588,6
PEV,P3,24,1,-0.9418989011644084,-0.9418989011644084,-0.9418989011644084,6
PH,P1,17,3,-0.9307510126457899,-0.9504359389601917,-0.925969907309494,6
PH,P2,20,2,-0.9314835512507924,-0.948131602447156,-0.9148355000544288,6
PH,P3,24,2,-0.9388350765058571,-0.9808679328549028,-0.8968022201568113,6
PPD,P1,17,6,-0.6135265536454734,-0.6987187350345133,-0.6043471139932556,6
PPD,P2,20,7,-0.6035662248963599,-0.6922436639353953,-0.5897715590995886,6
PPD,P3,24,7,-0.7092013442148694,-0.7216114546456094,-0.6140595694982465,6
PR,P1,17,6,-0.37259921212275077,-0.4796013690449663,-0.24603958730362074,6
PR,P2,20,6,-0.3119257980673471,-0.4930583622410425,-0.15415982061750677,6
PR,P3,24,6,-0.22976545295415965,-0.5122634795417927,-0.03165346503602127,6
PREP,P3,24,1,0.9074792004710753,0.9074792004710753,0.9074792004710753,6
PRI,P1,17,1,-0.7342213889203796,-0.7342213889203796,-0.7342213889203796,6
PRI,P2,20,1,-0.7217941212032148,-0.7217941212032148,-0.7217941212032148,6
PRI,P3,24,1,-0.7052244309136609,-0.7052244309136609,-0.7052244309136609,6
PRO,P2,20,1,-0.8799533444757003,-0.8799533444757003,-0.8799533444757003,6
PRO,P3,24,1,-0.9580450940989698,-0.9580450940989698,-0.9580450940989698,6
PS,P1,17,18,-0.6549689347307179,-0.6884747471699683,-0.6210076088884688,6
PS,P2,20,18,-0.6502546688965388,-0.6936845755556846,-0.6198965472172002,6
PS,P3,24,18,-0.6488253979788194,-0.6841850699399931,-0.6161907945482812,6
RD,P1,17,8,-0.7693151002620968,-0.782858389297836,-0.7594045999922617,6
RD,P2,20,10,-0.7638324501072471,-0.7791743201822461,-0.7607175298837761,6
RD,P3,24,10,-0.7613362091067835,-0.7796493846568787,-0.7464463911676296,6
RN,P1,17,34,0.6694995693176979,0.6079570384434552,0.725656872347652,6
RN,P2,20,36,0.6501107425657651,0.5938518183360144,0.7141737043801912,6
RN,P3,24,33,0.5959894993820435,0.5067208590242667,0.6933894750431214,6
UDI,P1,17,30,0.7305847484612401,0.6563605712131112,0.7712873141556166,6
UDI,P2,20,31,0.7170989277698147,0.6386986265470196,0.8058823406598763,6
UDI,P3,24,30,0.717716039664489,0.5644580213990997,0.8370918568874328,6
COMUNES,P1,17,2,-0.8954179194777154,-0.907426110230314,-0.8834097287251169,7
COMUNES,P2,20,1,-0.881358001229656,-0.881358001229656,-0.881358001229656,7
COMUNES,P3,24,1,-0.8305896015586458,-0.8305896015586458,-0.8305896015586458,7
DC,P1,17,15,-0.1665040266229722,-0.3022501982614564,-0.08279450733995877,7
DC,P2,20,14,-0.1861064981565866,-0.25880487883180436,-0.017973151143041138,7
DC,P3,24,14,-0.14612483182194053,-0.24267430056461017,0.04958564601572109,7
EVOP,P1,17,6,0.6631613315111478,0.6201593647423099,0.7197076462919201,7
EVOP,P2,20,6,0.6615311538978377,0.6141292091213529,0.6955261206362857,7
EVOP,P3,24,6,0.6504025117888594,0.5998475337918945,0.6784806262215228,7
FRVS,P1,17,1,-0.7571961697414946,-0.7571961697414946,-0.7571961697414946,7
FRVS,P2,20,1,-0.7094869292350054,-0.7094869292350054,-0.7094869292350054,7
FRVS,P3,24,1,-0.6458746085596857,-0.6458746085596857,-0.6458746085596857,7
IND,P1,17,13,-0.5869707404426378,-0.8207446509617822,-0.17950847156621796,7
IND,P2,20,11,-0.5587595757573312,-0.6479510645404498,-0.09841584082008985,7
IND,P3,24,11,-0.7377893320614394,-0.7720592923722234,0.007142055008853933,7
LIBERAL,P1,17,2,-0.6802937705950787,-0.6962178785486428,-0.6643696626415146,7
LIBERAL,P2,20,2,-0.6240083509962359,-0.647696277673518,-0.6003204243189537,7
LIBERAL,P3,24,2,-0.5489611248644455,-0.5830008098400183,-0.5149214398888727,7
PC,P1,17,8,-0.8545245748461284,-0.8752363179810716,-0.8429648129015417,7
PC,P2,20,8,-0.8552746931186963,-0.8683451876764794,-0.8420563997009924,7
PC,P3,24,8,-0.8451572749220118,-0.8553839630484523,-0.8372469289628206,7
PCS,P2,20,2,-0.8211075540280189,-0.8329970598732994,-0.8092180481827385,7
PCS,P3,24,1,-0.8441293089289835,-0.8441293089289835,-0.8441293089289835,7
PEV,P1,17,1,-0.9379689200610981,-0.9379689200610981,-0.9379689200610981,7
PEV,P2,20,1,-0.9128564436395971,-0.9128564436395971,-0.9128564436395971,7
PEV,P3,24,1,-0.8793731417442634,-0.8793731417442634,-0.8793731417442634,7
PH,P1,17,3,-0.916797919961824,-0.9245508046814588,-0.9023713794625549,7
PH,P2,20,2,-0.9155939788988885,-0.9159349104552937,-0.9152530473424833,7
PH,P3,24,2,-0.9332241114806659,-0.9436373121117911,-0.9228109108495406,7
PPD,P1,17,6,-0.6165812152681514,-0.6980739681688922,-0.6122191841437472,7
PPD,P2,20,7,-0.6059958347759932,-0.6686170831052964,-0.5872650713307254,7
PPD,P3,24,7,-0.6335659327575023,-0.7063582667502554,-0.6004288715556233,7
PR,P1,17,6,-0.3697636643739647,-0.4800754174244951,-0.25877920345358496,7
PR,P2,20,6,-0.31595110056526376,-0.47254014010923306,-0.15465686522030758,7
PR,P3,24,6,-0.23558596456352107,-0.4711081546123589,-0.015827080909272505,7
PREP,P3,24,1,0.854373576349668,0.854373576349668,0.854373576349668,7
PRI,P1,17,1,-0.7461793217536847,-0.7461793217536847,-0.7461793217536847,7
PRI,P2,20,1,-0.7389116716089237,-0.7389116716089237,-0.7389116716089237,7
PRI,P3,24,1,-0.7292214714159098,-0.7292214714159098,-0.7292214714159098,7
PRO,P2,20,1,-0.8618036601368411,-0.8618036601368411,-0.8618036601368411,7
PRO,P3,24,1,-0.916549005703586,-0.916549005703586,-0.916549005703586,7
PS,P1,17,18,-0.6528604982347997,-0.6759988640046761,-0.6231014907384167,7
