legislator_id,served_periods,effective_model,beta0_dim1,beta0_dim2,beta1_dim1,beta1_dim2,beta2_dim1,beta2_dim2,beta3_dim1,beta3_dim2,intercept_radius
900,4,0,-0.848816231122019,-0.086374791867939,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.853199624288723
901,4,0,-0.977920291181466,0.208949875900841,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.999994073254147
902,20,2,-0.734102643886519,0.178232740395050,0.122015589151610,-0.325988036928321,-0.006549340221042,0.028207379203591,0.000000000000000,0.000000000000000,0.755429415306226
903,11,2,-0.889241116099423,0.308654532527518,-0.021765040491095,-0.272304100933639,0.043790707406647,0.052469645290009,0.000000000000000,0.000000000000000,0.941284963765771
904,12,2,-0.812254327225417,0.396392154943815,-0.018017168827385,-0.025091237493975,-0.031891354950479,0.204704059782740,0.000000000000000,0.000000000000000,0.903816260418796
905,12,2,0.812924956657569,-0.063528307949090,-0.085264797966832,-0.214895223063421,0.001512506414286,0.034914286939360,0.000000000000000,0.000000000000000,0.815403477468416
906,20,2,0.936775603471534,0.178750581872697,0.083395360277021,-0.487483531042273,-0.194855041166626,0.046728919632152,0.000000000000000,0.000000000000000,0.953677252417863
907,13,2,0.870250612278714,0.364809147366780,0.029911350071569,-0.399164511839435,-0.023583446413402,-0.000357655877761,0.000000000000000,0.000000000000000,0.943621662624356
908,23,2,0.973766152411922,0.099650882256678,-0.104127760894751,-0.539387680858815,-0.133272396717902,0.027154561322995,0.000000000000000,0.000000000000000,0.978851785469921
909,4,0,0.628580445425007,-0.295593745716363,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.694614309438936
910,12,2,-0.789527804749142,0.070497672633790,0.053797853586845,-0.526579867050182,0.236919282937590,0.117927526693518,0.000000000000000,0.000000000000000,0.792668957584930
911,12,2,-0.581771568129142,0.373607340539338,0.092385961961284,-0.092472545922098,-0.116820951143019,-0.059662727752548,0.000000000000000,0.000000000000000,0.691404803561790
912,12,2,0.684763740495870,-0.308078538639200,0.225550374793815,0.191282411511967,-0.339284395071361,-0.072867895955273,0.000000000000000,0.000000000000000,0.750875333372964
913,15,2,-0.527879968752499,0.303149021882351,0.038458998576094,-0.319217480783867,-0.054976719267864,-0.285831692862574,0.000000000000000,0.000000000000000,0.608733595982976
914,12,2,-0.821790998163157,0.291158729123570,0.056795109905016,-0.187711912345987,-0.039137981742221,-0.020658927011487,0.000000000000000,0.000000000000000,0.871845083834766
915,12,2,0.654240296828218,-0.012841543322731,0.021824503852563,0.223589991272615,-0.120920841624503,-0.052284508432323,0.000000000000000,0.000000000000000,0.654366312724597
916,16,2,-0.789001462243520,0.138715167932867,0.138029815064018,-0.008941519202192,-0.027243810129420,-0.086446217041848,0.000000000000000,0.000000000000000,0.801102493590587
917,19,2,0.809283705643701,0.153647102553328,0.040281951021095,-0.400000790337963,-0.205629444025878,0.077334416355478,0.000000000000000,0.000000000000000,0.823739976171749
918,12,2,-0.541911867224871,0.062387809788820,0.142875689311949,0.366551624863151,-0.109430510243535,0.040963957624583,0.000000000000000,0.000000000000000,0.545491256253839
919,12,2,0.874538094379550,-0.073984200973800,-0.086278725780410,-0.226201242216224,-0.027662981110737,0.063264103548810,0.000000000000000,0.000000000000000,0.877661973948255
920,13,2,-0.793354514360187,-0.044216802516382,0.107236908659564,-0.252275647660684,-0.056438918404128,0.151298886642439,0.000000000000000,0.000000000000000,0.794585748098001
921,10,2,0.568360910019256,-0.370144536637277,-0.000791002990834,0.019854688552818,-0.101164671998048,0.005619278148883,0.000000000000000,0.000000000000000,0.678263298461845
922,5,1,-0.668491135209395,0.021525042412561,-0.033712762629526,-0.167130790154545,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.668837592622012
